id,current_qa_status,triage_category,triage_reason,title,source,qualification,journey,persona,expected,last_report,evidence,bug_ids,charters,disposition,new_evidence,notes
NB-019,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Presence/greet episode collapsing,docs/qa/scenarios/NB-019.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-23,Théo,"With `include_presence=true`, consecutive matching greet messages collapse into chronological projected episodes with count and started/last-seen timestamps inside the bounded activity contract; list/detail reads do not require a full message scan.",docs/qa/reports/2026-07-28-untested-full.md,qa/evidence/batch-023-network-runtime-channels/nb001-nb023-final-summary.json; qa/evidence/batch-023-network-runtime-channels/nb001-nb023-before-bug012.json; qa/evidence/batch-023-network-runtime-channels/bug012-retest-direct-send.json;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-037,pending,,Not executed in this round.
NB-020,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Send network message (all kinds),docs/qa/scenarios/NB-020.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-23,Ada,"HTTP, UDS, CLI, native-tool, agent-channel, and extension-host sends derive sender identity and proof inside the daemon and reject caller-supplied identity or raw `compozy_claim_*` material anywhere in body, proof, ext, or nested metadata before persistence, logging only a SHA-256 hash. Valid kind/surface/container payloads persist once and return the same message identity across surfaces.",docs/qa/reports/2026-07-28-untested-full.md,qa/evidence/batch-023-network-runtime-channels/nb001-nb023-final-summary.json; qa/evidence/batch-023-network-runtime-channels/nb001-nb023-before-bug012.json; qa/evidence/batch-023-network-runtime-channels/bug012-retest-direct-send.json; qa/issues/BUG-012.md; /home/pedronauck/dev/qa-labs/compozy-northstar-pay-20260711-134811-445151-lab/qa-artifacts/qa/notes/operator-turn-evidence.json; /home/pedronauck/dev/qa-labs/compozy-northstar-pay-20260711-153916-425791-lab/qa-artifacts/qa/notes/bug-0025-native-send-retest.json; docs/qa/bugs/BUG-0029.md; docs/qa/bugs/BUG-0030.md;docs/qa/evidence/2026-07-14-network-changes/ch-live-bounds-agent-path.md;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,BUG-0012;BUG-0029;BUG-0030,CH-037;CH-untested-valid-007-23-ada;CH-live-bounds-agent-path,pending,,Not executed in this round.
NB-027,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Get bridge,docs/qa/scenarios/NB-027.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-23,Omar,`GET /api/bridges/:id` returns the instance + enriched health/diagnostics.,docs/qa/reports/2026-07-28-untested-full.md,qa/evidence/batch-024-bridges-notifications/nb024-nb046-final-summary.json; qa/evidence/batch-024-bridges-notifications/nb024-nb046-rerun.json;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-037;CH-untested-valid-008-23-omar,pending,,Not executed in this round.
NB-031,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Restart bridge,docs/qa/scenarios/NB-031.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-recover-mid-turn-restart,Omar,`POST /api/bridges/:id/restart` restarts the instance preserving route ownership.,docs/qa/reports/2026-07-28-untested-full.md,qa/evidence/batch-024-bridges-notifications/nb024-nb046-final-summary.json; qa/evidence/batch-024-bridges-notifications/nb024-nb046-rerun.json;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-mid-turn-bridge-restart,pending,,Not executed in this round.
NB-032,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Stream bridge health (SSE),docs/qa/scenarios/NB-032.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-23,Omar,"`GET /api/bridges/health/stream?bridge_ids=` requires 1–200 currently loaded bridge IDs, emits a bounded initial snapshot followed by stable-ID diffs, and never exposes health for an unrequested bridge; the web splits larger loaded sets into bounded streams.",docs/qa/reports/2026-07-28-untested-full.md,qa/evidence/batch-024-bridges-notifications/nb024-nb046-final-summary.json; qa/evidence/batch-024-bridges-notifications/nb024-nb046-rerun.json;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-037;CH-untested-valid-008-23-omar,pending,,Not executed in this round.
NB-037,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Put bridge secret binding,docs/qa/scenarios/NB-037.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-connect-bridge-provider,Tessa,`PUT /api/bridges/:id/secret-bindings/:binding_name` stores binding + secret value and returns binding metadata only; CLI accepts an optional write-only value only through `--secret-value-stdin` or `--secret-value-file` and rejects inline argv secret material.,docs/qa/reports/2026-07-28-untested-full.md,qa/evidence/batch-024-bridges-notifications/nb036-nb037-secret-bindings-retest.json; qa/evidence/batch-024-bridges-notifications/nb024-nb046-final-summary.json;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-first-slack-response;CH-structured-telegram-setup,pending,,Not executed in this round.
NB-045,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Get / create / delete notification preset,docs/qa/scenarios/NB-045.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-23,Bruno,`GET /:name` returns one; `POST` creates (strict JSON); `DELETE /:name` → 204. CLI exposes `notification show/create/delete`.,docs/qa/reports/2026-07-28-untested-full.md,qa/evidence/batch-024-bridges-notifications/nb043-nb046-notifications-retest.json; qa/evidence/batch-024-bridges-notifications/nb024-nb046-final-summary.json;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-untested-021-23-bruno,pending,,Not executed in this round.
NB-047,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Return to Network work without workspace bleed,docs/qa/scenarios/NB-047.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-23,Théo,"Returning to Network shows daemon-ordered cross-channel thread/direct recents from the embedded channel projection; last-read state is isolated by workspace, surface, and conversation; unread dots and the New divider never bleed across workspaces; reading one conversation advances only that conversation; immediately creating, resolving, or sending after a workspace switch always targets the workspace in the URL.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-037,pending,,Not executed in this round.
NB-agent-manages-participation,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Manage participation through structured agent surfaces,docs/qa/scenarios/NB-agent-manages-participation.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-run-bounded-live-collaboration,Ada,"CLI, HTTP, UDS, and native tools expose the same immutable mode, source, channel, finite bounds, consumption, and actual-or-unavailable usage; invalid or unauthorized requests return stable named diagnostics without partial execution state.",docs/qa/reports/2026-07-28-untested-full.md,docs/qa/evidence/2026-07-14-network-changes/ch-live-bounds-agent-path.md;/Users/pedronauck/dev/qa-labs/compozy-network-live-bounds-20260715-061317-610983-lab/qa-artifacts/qa/qa-audit-report.json;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,BUG-20260715-network-usage-workspace-name-empty;BUG-20260715-taskless-network-wake-run-unreadable,CH-live-bounds-agent-path,pending,,Not executed in this round.
NB-bridge-edit-reply,blocked-verify,separate_prerequisite_or_review,external_bridge_contract,Preserve bridge edit and reply intent,docs/qa/scenarios/NB-bridge-edit-reply.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-edit-reply-context,Maya,"A supported Slack or Telegram message edit reaches the routed agent as a distinct edit with the affected message identity and replacement or deletion operation; Slack, Telegram, and Google Chat replies include bounded already-observed parent text and author when available, while a cache miss remains empty without a provider fetch or workspace, instance, or conversation bleed.",docs/qa/reports/2026-07-28-untested-full.md,/home/pedronauck/dev/qa-labs/compozy-hermes-bridge-task-10-20260713-022226-583543-lab/qa-artifacts/qa/notes/bridge-charter-results.json; /home/pedronauck/dev/qa-labs/compozy-hermes-bridge-task-10-20260713-022226-583543-lab/qa-artifacts/qa/test-cases/bridge-qa-fixture.json; /home/pedronauck/dev/qa-labs/compozy-hermes-bridge-task-10-20260713-022226-583543-lab/qa-artifacts/qa/logs/bridge-fake-api.jsonl;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-edit-reply-context,pending,,Not executed in this round.
NB-bridge-overload-recovery,blocked-verify,conditional_local_preparation,controlled_bridge_fault,Recover a first-party bridge delivery from provider overload,docs/qa/scenarios/NB-bridge-overload-recovery.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-connect-bridge-provider,Omar,"""A first-party outbound bridge call receiving HTTP 529 classifies the failure as `overloaded`, waits once through the distinct bounded overload profile, and succeeds on the next provider response. HTTP 500 is `server_error`, a connection reset remains `transient`, and a positive `Retry-After` is preserved exactly. A committed mutation is never replayed, delegated ACP agents are unaffected, and no provider-local retry loop exists.""",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa,,CH-bridge-overload-taxonomy,pending,,Not executed in this round.
NB-bridge-provider-setup,blocked-verify,separate_prerequisite_or_review,external_bridge_contract,"Set up, verify, and test bridge providers",docs/qa/scenarios/NB-bridge-provider-setup.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-connect-bridge-provider,Tessa,"Public Compozy surfaces generate a schema-valid Slack manifest; accept interactive or strict JSON setup without exposing secrets; require exactly one private-chat, ordinary-group, or forum-topic routing shape per Telegram bridge; reject credential-bearing upstream endpoints from provider configuration; return actionable pass, warn, fail, or skipped verification records without changing lifecycle state; make bare `compozy doctor` perform no live bridge checks while `compozy doctor --only bridge` opts in; register Telegram webhooks; send one real provider test message while preserving valid UTF-8 opaque target IDs, including URL-encoded `/` in the path ID, and accepting only literal `direct-send` or `reply` while rejecting explicit empty or null mode; and keep test-delivery dry-run only.",docs/qa/reports/2026-08-07-remote-gateway.md,/home/pedronauck/dev/qa-labs/compozy-hermes-bridge-task-10-20260713-022226-583543-lab/qa-artifacts/qa/notes/bridge-charter-results.json; /home/pedronauck/dev/qa-labs/compozy-hermes-bridge-task-10-20260713-022226-583543-lab/qa-artifacts/qa/issues/BUG-0039.md;/Users/pedronauck/dev/qa-labs/compozy-qa-misc-network-goal-release-site-20260730-060405-932516-lab/qa-artifacts/qa;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/40-webhook-boundaries-and-projection.json,BUG-20260713-telegram-route-shapes,CH-guided-setup-credentials;CH-first-slack-response;CH-bridge-verification-secrets;CH-gateway-mid-delivery-exposure;CH-structured-telegram-setup,pending,,Not executed in this round.
